"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0046189","phenol-containing compound biosynthetic process","23/4550","49/18860",0.469387755102041,1.94563803543395,3.73733684189201,0.000410287102066855,0.00848517345636602,0.00712245208833666,"2625/4948/64943/1001/3067/5409/7166/26002/6490/2861/23596/4929/3642/4435/9365/9464/23657/1638/7054/1644/5053/100289017/121278",23
"GO:0002793","positive regulation of peptide secretion","47/4550","124/18860",0.379032258064516,1.57110953562566,3.59780007838058,0.000421566826465505,0.0086665237553111,0.00727467747560588,"18/6833/1131/7200/8938/169026/55638/9501/2691/6279/2696/3708/10874/7447/25924/5578/2692/2151/2867/5019/3651/952/100507043/2922/91608/2852/222546/51738/1080/3670/7036/114/7349/2244/4887/8989/116/4826/9971/2864/84417/1813/846/2695/2243/6514/222545",47
"GO:0042572","retinol metabolic process","24/4550","52/18860",0.461538461538462,1.91310228233305,3.71787688052561,0.000423232646042502,0.0086665237553111,0.00727467747560588,"339761/157506/8228/6121/84649/1545/220/441282/158835/3991/9227/121214/1562/53630/1558/195814/126/8608/125/1543/50700/5406/57016/131",24
"GO:0089718","amino acid import across plasma membrane","24/4550","52/18860",0.461538461538462,1.91310228233305,3.71787688052561,0.000423232646042502,0.0086665237553111,0.00727467747560588,"23428/6542/8140/11254/6511/120103/10991/6505/477/59272/6583/57393/5997/7124/6506/6509/4923/3766/81539/6582/6534/23657/54716/84889",24
"GO:0014033","neural crest cell differentiation","38/4550","95/18860",0.4,1.65802197802198,3.62554357577797,0.000429089190721379,0.00875764004013306,0.00735116045812226,"30812/2296/2066/4902/5979/157506/6663/6405/2303/202018/6608/6422/7869/80326/54437/10512/4254/4040/2637/652/2348/6662/56920/80031/145258/10501/2487/3670/10371/9464/1906/1000/8929/655/5308/9723/3084/1908",38
"GO:0040020","regulation of meiotic nuclear division","18/4550","35/18860",0.514285714285714,2.13174254317111,3.77884765098239,0.000432991693549486,0.00880840945210965,0.0073937762875117,"84072/991/10635/9319/26271/1761/10361/4488/2827/57082/346673/143471/441161/1618/3976/388553/339345/56979",18
"GO:0051446","positive regulation of meiotic cell cycle","15/4550","27/18860",0.555555555555556,2.3028083028083,3.81986362533413,0.000443881891980928,0.00900053673479243,0.00755504787174122,"993/10635/994/1761/10361/4488/3955/346673/166863/995/284071/441161/1618/388553/56979",15
"GO:0033559","unsaturated fatty acid metabolic process","46/4550","121/18860",0.380165289256198,1.57580601216965,3.5829511450625,0.000446842727779284,0.00903115578060403,0.00758074948973467,"5321/1548/2171/60481/11283/5743/199974/2166/1549/6785/3295/54898/8399/247/2950/1572/2938/1579/2946/255189/27306/1545/57834/873/1555/83401/66002/284541/1562/1906/1907/3248/8529/1558/1646/5730/9415/64600/2944/1543/242/1109/158833/50487/1557/768218",46
"GO:0046661","male sex differentiation","63/4550","178/18860",0.353932584269663,1.46707000864304,3.53041297354568,0.000461912845305045,0.00930552576706765,0.00781105557518053,"30812/2099/2625/367/2175/2674/132625/4678/4436/352909/2255/5914/3239/259266/81930/596/1761/6926/8531/8091/3295/10046/10549/6422/6715/23639/58524/2627/10309/4254/654/80000/595/3207/6665/345643/6662/4036/115948/2254/4824/7484/6423/7022/83990/4808/11086/5243/3815/2253/7080/653/642658/2623/91181/647309/269/2626/56956/2516/2515/122042/644041",63
"GO:0098656","monoatomic anion transmembrane transport","55/4550","151/18860",0.364238410596026,1.50978822502001,3.54648557605036,0.00046373468955494,0.00931209174993387,0.00781656705925542,"57348/2568/1183/9498/4948/115019/1811/6530/55144/1184/8884/55248/2558/85320/147798/54102/8001/6505/115111/80727/368/2564/2743/10861/6506/6509/2742/1836/9497/6512/2567/57282/1080/375611/2555/55107/6557/8671/7809/10257/9481/55879/144453/22802/9022/5026/2569/117159/2556/54831/57084/363/56923/846/9635",55
"GO:0034308","primary alcohol metabolic process","41/4550","105/18860",0.39047619047619,1.61854526425955,3.58387466527544,0.000471304330592649,0.00943366385189467,0.00791861464566563,"339761/8912/157506/8228/54363/650/1589/654/6817/6121/84649/6799/8277/1545/6783/220/441282/222/158835/27284/3991/9227/79153/121214/1562/53630/653/1558/195814/126/1646/1586/8608/125/1543/50700/1109/1584/5406/57016/131",41
"GO:0006936","muscle contraction","118/4550","372/18860",0.317204301075269,1.31482925676474,3.45817366761306,0.000474167188877783,0.00943571028773723,0.0079203324233063,"18/1131/1824/3760/6769/23704/323/2023/1410/3752/23171/8912/5733/776/59341/255743/2593/23630/6332/79041/10874/6926/136/6261/9312/6263/1113/844/477/7111/6327/59272/786/3270/23336/60675/8877/28954/5997/151/100/57158/1756/7124/23676/2946/7136/10052/3778/952/3759/1482/10324/51761/4636/6324/150/2697/384/342667/6641/6535/92241/761/124093/30820/2852/3751/6781/845/51738/6330/6331/9722/3356/7139/3815/7349/796/93649/6262/4629/29895/4887/10316/6329/5142/8989/58/1143/1906/84676/6869/2257/1907/1141/152/4842/4625/6326/10911/7138/497189/10021/80763/126306/1144/56923/6870/100507537/4633/1813/2626/4624/1812/6323/1908/27302",118
"GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","92/4550","279/18860",0.329749103942652,1.36682815392493,3.48077083901893,0.000474438123704699,0.00943571028773723,0.0079203324233063,"9074/4359/64084/1824/9620/54798/5817/10686/11122/1828/4099/1001/5979/9071/28513/1830/5100/1048/650/1825/7369/9080/56127/10205/389118/137075/2195/9076/3383/8404/5818/3897/1002/1946/84631/7412/214/5754/1525/6092/222256/6376/57453/53827/57526/57126/152404/4680/92211/65217/26050/78999/137970/1952/56126/57575/1010/2196/56130/347902/9075/634/30835/1005/60437/22854/1600/149461/23562/1016/56133/23284/57689/27328/84623/1000/56132/253559/6403/335/23767/869/1088/2895/56139/9370/1014/56142/147409/56136/84665/64881",92
"GO:0048665","neuron fate specification","19/4550","38/18860",0.5,2.07252747252747,3.73175008015144,0.000479222009727868,0.00948561360348914,0.00796222125178104,"3169/8543/63950/4781/2737/5457/5454/30012/58524/429/64843/6662/3670/8022/6656/120237/170825/474/167826",19
"GO:1901970","positive regulation of mitotic sister chromatid separation","13/4550","22/18860",0.590909090909091,2.44935064935065,3.83541732138613,0.0004799949052368,0.00948561360348914,0.00796222125178104,"55143/991/9212/220134/221150/9787/11065/332/3619/9700/84101/8379/118471",13
"GO:0033260","nuclear DNA replication","20/4550","41/18860",0.48780487804878,2.02197802197802,3.69385994753563,0.000517557990262616,0.0101955648398253,0.00855815410947244,"1602/29980/10926/4175/8318/641/4172/8317/4173/81620/9837/5888/1763/983/4171/2237/51053/675/7083/57379",20
"GO:0072163","mesonephric epithelium development","39/4550","99/18860",0.393939393939394,1.63290043290043,3.56016568600224,0.000521135174671623,0.0102014668626756,0.00856310826570651,"30812/2296/2625/7475/5914/5979/255743/2303/596/9244/650/2737/6608/6422/5087/4072/80000/652/6092/3207/7422/130497/6662/384/4609/5727/2297/5915/5076/6492/3237/7484/4435/2302/2253/655/10736/9350/186",39
"GO:0072164","mesonephric tubule development","39/4550","99/18860",0.393939393939394,1.63290043290043,3.56016568600224,0.000521135174671623,0.0102014668626756,0.00856310826570651,"30812/2296/2625/7475/5914/5979/255743/2303/596/9244/650/2737/6608/6422/5087/4072/80000/652/6092/3207/7422/130497/6662/384/4609/5727/2297/5915/5076/6492/3237/7484/4435/2302/2253/655/10736/9350/186",39
"GO:0015850","organic hydroxy compound transport","96/4550","294/18860",0.326530612244898,1.35348732899753,3.44455841881511,0.000527655271476988,0.0102932129101025,0.00864011987076709,"18/185/6530/154664/5205/319/4986/6857/2824/9607/6532/65266/85320/4602/5443/6566/51083/10560/1113/9388/9619/8399/51305/4828/949/26031/55640/6579/654/151/21/5360/6571/29881/32/57476/201780/222962/134429/116843/6863/150/4547/5727/3737/255738/8973/51738/366/114880/10351/1066/3356/1080/3745/2779/2912/28234/26154/283238/6572/634/364/10257/282679/4887/6582/26281/1141/152/4842/948/336/1588/335/89872/1814/9971/24/6860/116519/9370/84417/1109/407019/8647/1813/100509620/6570/1812/6523/359/10599/6555/693198/345",96
"GO:0051984","positive regulation of chromosome segregation","16/4550","30/18860",0.533333333333333,2.21069597069597,3.74210333584014,0.00053078254524384,0.0102932129101025,0.00864011987076709,"55143/9918/9212/220134/23397/221150/64151/332/3619/54892/983/891/10051/990/8379/118471",16
"GO:0060512","prostate gland morphogenesis","16/4550","30/18860",0.533333333333333,2.21069597069597,3.74210333584014,0.00053078254524384,0.0102932129101025,0.00864011987076709,"2099/3169/367/4851/2255/3239/5268/6422/3400/10818/1396/652/6662/9420/4824/655",16
"GO:0008306","associative learning","38/4550","96/18860",0.395833333333333,1.64075091575092,3.54901105070111,0.000546953557840917,0.0105637323084693,0.0088671937737039,"143941/6833/64084/7832/4986/10411/6532/2558/2890/6505/477/7162/4885/6863/2903/4923/65009/1201/164312/10716/2902/2353/1816/3815/7349/27087/6869/23657/1141/27023/6616/5649/1814/84152/7143/1813/1812/2515",38
"GO:0071542","dopaminergic neuron differentiation","21/4550","44/18860",0.477272727272727,1.97832167832168,3.66344414801274,0.000548126190463546,0.0105637323084693,0.0088671937737039,"3169/2019/4010/63950/6608/6422/340419/4040/7422/401/22943/7484/4929/6423/3170/2020/5015/2253/23440/26281/8929",21
"GO:0046530","photoreceptor cell differentiation","31/4550","74/18860",0.418918918918919,1.73644193644194,3.57917080169001,0.000555249432384973,0.0106679867796187,0.00895470494593569,"30812/123016/585/5080/1258/4851/388939/9742/23287/10002/57010/6101/167555/8842/7068/94137/10083/7422/6662/7287/148398/92211/1746/25794/2779/4693/6096/7054/1745/344658/118427",31
"GO:0045840","positive regulation of mitotic nuclear division","22/4550","47/18860",0.468085106382979,1.94023848491934,3.63917664148356,0.000571340221729561,0.010909794111247,0.00915767794854873,"991/220134/221150/9787/11065/6790/7039/3552/1761/55512/9700/8877/7124/255324/84101/685/8379/2253/1906/1814/118471/1908",22
"GO:0060563","neuroepithelial cell differentiation","22/4550","47/18860",0.468085106382979,1.94023848491934,3.63917664148356,0.000571340221729561,0.010909794111247,0.00915767794854873,"6664/203068/4851/1051/650/2016/5454/429/2624/652/11023/56975/3642/222546/51176/8022/4838/2253/23440/1000/157848/3175",22
"GO:0072001","renal system development","107/4550","334/18860",0.320359281437126,1.32790682371521,3.40940088578419,0.000573517599204215,0.0109178809022821,0.00916446599855053,"30812/2296/2625/2066/139285/123016/5613/6664/2146/2674/7466/3158/7475/185/54798/4953/203286/4851/2255/5914/23371/5979/157506/1063/8710/255743/8549/65266/2303/596/9244/650/7704/7369/2737/6608/6422/284/2045/80310/8842/25937/56913/5087/79192/3070/654/1579/4072/80000/56603/4326/5754/652/1286/6092/3207/9245/7422/5629/130497/144165/6662/384/4609/7021/4036/5727/2297/5915/5455/5076/9863/6492/445/1285/4824/255738/51301/3237/79659/7484/3976/79727/4435/57216/284541/2302/93649/282679/1592/2253/1906/1958/84623/655/3248/168002/3758/6569/1644/10736/9350/9370/359/27302/186",107
"GO:0001654","eye development","134/4550","432/18860",0.310185185185185,1.28573463573464,3.38774622898364,0.000579370470268632,0.0109873776748789,0.00922280156890278,"30812/2296/2625/84467/123016/22901/6664/197021/7475/585/1956/2047/1410/5080/658/4851/3066/2255/5914/157506/7101/2303/9742/57728/596/23287/10002/6496/4781/2737/10763/6297/220202/11081/6505/343472/2916/64093/30062/7111/57010/6101/84189/57110/1261/2195/8842/56917/1969/343035/5087/10818/9355/654/5818/56853/362/2048/652/7068/11023/6121/2301/94137/10083/7422/5629/55636/51761/1545/144165/6662/284217/7021/220/56999/5915/5076/7287/5145/2254/11145/148398/57822/81029/25806/401498/7484/2823/2201/4081/668/1746/2353/9573/25794/2779/4693/1415/64919/5158/50937/22989/646960/27151/149461/6247/10319/43/356/1641/6096/84465/655/338917/5308/221391/7054/7476/57084/6656/1543/121643/1412/1745/3859/344658/1813/4990/256297/118427/5078/5458/2703",134
"GO:0001878","response to yeast","10/4550","15/18860",0.666666666666667,2.76336996336996,3.85244288944465,0.000582463394812857,0.0109873776748789,0.00922280156890278,"5806/64581/5336/6863/283/4353/93978/796/1991/4852",10
"GO:0046541","saliva secretion","10/4550","15/18860",0.666666666666667,2.76336996336996,3.85244288944465,0.000582463394812857,0.0109873776748789,0.00922280156890278,"1131/4986/2255/3783/362/257194/1128/159296/497189/6779",10
"GO:0001763","morphogenesis of a branching structure","73/4550","214/18860",0.341121495327103,1.41396734107014,3.43419805818698,0.000597694050403392,0.0111439560755588,0.00935423343209876,"30812/5241/2099/3169/367/9620/7475/53335/4851/2255/3239/4233/157506/6663/255743/2303/596/6926/59277/4488/650/8091/8945/2737/6608/6422/2119/6768/2045/1969/5087/10818/10512/340419/4776/2637/133/80000/7124/652/8521/374/3207/7422/5629/6662/284217/4609/5727/2297/5076/4824/3237/7484/6423/7022/4435/1746/51176/151449/57216/2253/7080/4613/1906/655/5308/10736/9723/6997/1813/846/186",73
"GO:0019369","arachidonate metabolic process","24/4550","53/18860",0.452830188679245,1.87700601285507,3.60517171583166,0.000598124770399255,0.0111439560755588,0.00935423343209876,"5321/1548/11283/5743/199974/2166/1549/8399/247/1572/1579/1545/57834/1555/66002/284541/1562/8529/1558/64600/1543/242/158833/1557",24
"GO:0021545","cranial nerve development","27/4550","62/18860",0.435483870967742,1.80510457284651,3.58044929001603,0.000599477720297599,0.0111439560755588,0.00935423343209876,"2047/5205/1258/3747/6405/2737/220202/5457/3212/2065/84189/3198/3211/2048/3213/55636/644168/5076/3737/401/3746/3670/4693/10371/8929/1141/497189",27
"GO:0048469","cell maturation","75/4550","221/18860",0.339366515837104,1.40669285465666,3.42922978007133,0.000601678976435019,0.0111439560755588,0.00935423343209876,"30812/5241/7494/2625/152015/3169/54763/9319/1811/53335/54760/440712/27289/5979/9928/26271/83853/646/64581/81624/6663/994/6790/339674/596/1672/59277/6496/891/8399/57731/29842/283471/429/2624/2692/675/646799/11057/23318/10365/6376/6954/7422/221400/283/56975/1618/4929/26047/1080/3745/4803/2302/158062/10882/25893/1906/55908/5026/56165/59067/4653/326340/1235/5047/2056/50487/2528/4880/6690/51412/388364/122042/6406",75
"GO:0031214","biomineral tissue development","64/4550","183/18860",0.349726775956284,1.44963670209572,3.4465053021497,0.000602637854925368,0.0111439560755588,0.00935423343209876,"8326/7475/658/4851/54959/9313/26271/1051/2824/9200/5167/5465/401138/4488/650/144347/55512/147111/54757/340419/654/249/5818/1893/84059/4146/652/79641/3346/9622/8313/57211/130497/144165/6662/54829/56975/645811/1230/2201/9365/1080/121340/7123/50937/23493/152816/7480/2623/3952/655/4745/133060/5744/2261/8074/9350/197/387733/258/4322/3347/6779/131149",64
"GO:0001755","neural crest cell migration","26/4550","59/18860",0.440677966101695,1.82663438256659,3.58586725116224,0.000603295292765193,0.0111439560755588,0.00935423343209876,"30812/2066/4902/5979/6663/6405/6608/7869/54437/10512/4254/2637/652/2348/56920/80031/10501/3670/10371/9464/1906/8929/655/5308/9723/1908",26
"GO:0120316","sperm flagellum assembly","26/4550","59/18860",0.440677966101695,1.82663438256659,3.58586725116224,0.000603295292765193,0.0111439560755588,0.00935423343209876,"7802/80127/149465/90506/26074/585/79846/79925/644890/84223/22873/80217/126075/54970/9576/220136/55779/132954/159686/9148/92749/255101/200373/81492/286464/50487",26
"GO:0006865","amino acid transport","59/4550","166/18860",0.355421686746988,1.47324242023037,3.45328007871182,0.000608443171256088,0.0112057950919206,0.00940614108413336,"57348/18/23428/6833/157724/6542/7200/6530/8140/55144/55117/11254/6532/6511/120103/117247/10991/6505/9368/477/320/118980/59272/80727/6583/388662/57393/151258/6538/5997/94097/7124/7504/6506/6509/28968/2697/6535/4923/6545/6512/1201/3766/81539/2912/83733/6582/153201/6534/3952/23657/54716/340024/2917/57084/6860/84889/4889/140679",59
"GO:0046660","female sex differentiation","47/4550","126/18860",0.373015873015873,1.54617128902843,3.46851911993295,0.00063725784104828,0.0117018585856211,0.0098225366339502,"2296/5241/2099/1602/2175/2178/132625/658/4851/5806/2255/1051/596/6926/6422/6715/3955/7301/2661/4254/675/174/6092/7422/89766/55636/8204/9468/4036/283/2796/63951/668/1081/6586/3815/2620/344758/3952/1588/56729/269/7425/4880/56956/101927581/2516",47
"GO:0060749","mammary gland alveolus development","12/4550","20/18860",0.6,2.48703296703297,3.75180585747133,0.000657674893210932,0.0119396672514373,0.0100221531576638,"2099/2066/367/7039/5618/8792/7166/595/374/8835/7422/27023",12
"GO:0061377","mammary gland lobule development","12/4550","20/18860",0.6,2.48703296703297,3.75180585747133,0.000657674893210932,0.0119396672514373,0.0100221531576638,"2099/2066/367/7039/5618/8792/7166/595/374/8835/7422/27023",12
"GO:0097254","renal tubular secretion","12/4550","20/18860",0.6,2.48703296703297,3.75180585747133,0.000657674893210932,0.0119396672514373,0.0100221531576638,"185/7369/9368/9429/1201/6781/50617/1906/80763/1813/116085/4879",12
"GO:0140115","export across plasma membrane","39/4550","100/18860",0.39,1.61657142857143,3.48587805805351,0.000657880460601282,0.0119396672514373,0.0100221531576638,"6584/5174/480/23704/8645/30061/540/3752/483/65266/23630/55532/127700/53826/9619/477/159371/7018/492/9429/222962/5002/53827/2697/495/496/343450/3737/30820/6565/3745/5243/8671/53822/10257/6582/6543/479/53828",39
